PCA1,PCA2,Predicted,True
-1456.4905,1541.7294,yes,yes
-1356.5623,341.91797,yes,yes
2223.1536,-960.0304,yes,yes
174.38885,589.72845,yes,yes
-1216.9377,709.5163,yes,yes
1502.9231,-931.7865,yes,yes
-1021.51935,-2147.9255,yes,yes
200.0661,522.3827,yes,yes
693.0297,-46.614506,yes,yes
287.37714,106.81582,yes,yes
-847.28253,1410.6527,yes,yes
-9.733697,1532.764,yes,yes
2437.3333,1053.4287,yes,yes
-420.44366,1501.3534,yes,yes
-731.77423,479.68802,yes,yes
-1083.8694,710.7947,yes,yes
-2335.0354,21.81576,up,yes
118.626656,1404.8182,yes,yes
677.12177,69.10076,yes,yes
-21.328424,277.1988,yes,yes
815.6657,56.017815,yes,yes
3966.51,40.457348,left,yes
1106.7571,-998.56616,yes,yes
-331.4134,-991.0615,yes,yes
-1529.616,777.2972,yes,yes
111.01142,-1266.6046,yes,yes
245.65057,755.19446,yes,yes
-6.3772516,1867.585,yes,yes
949.42865,82.88389,yes,yes
1974.9565,-297.47232,yes,yes
563.8693,431.82455,yes,yes
68.266304,108.78371,yes,yes
559.7702,-389.18048,yes,yes
-839.98175,16.446749,yes,yes
-559.68585,1258.4082,yes,yes
-454.4544,86.11849,yes,yes
-448.2967,-803.3315,yes,yes
1063.146,-802.2557,yes,yes
-1387.9475,-2120.2134,yes,yes
411.73456,65.721344,right,yes
-481.96808,106.94974,yes,yes
1063.7368,616.73236,yes,yes
53.138374,1072.6248,yes,yes
-1734.4338,-1131.5121,yes,yes
968.5063,167.96051,yes,yes
777.09467,-84.11938,yes,yes
-1699.8806,34.183453,yes,yes
-91.03155,138.00653,yes,yes
702.2839,-1367.3419,yes,yes
-3803.049,-24.437666,yes,yes
3234.133,856.76276,yes,yes
-1914.5901,-1626.0133,yes,yes
544.9284,1381.6661,yes,yes
900.1811,817.7355,yes,yes
-76.93731,1101.4026,yes,yes
1571.7979,831.8121,yes,yes
842.4135,56.46536,yes,yes
2774.5283,94.12346,yes,yes
-1490.5852,-941.2124,yes,yes
1737.1663,816.78094,yes,yes
-523.8934,1501.9586,yes,yes
-695.74835,1605.2314,yes,yes
-1440.6448,47.888176,yes,yes
-641.94415,778.23737,yes,yes
512.0173,899.50793,yes,yes
-1136.9822,-1552.241,yes,yes
-1158.5544,1006.5446,yes,yes
2750.5454,-188.3558,yes,yes
2513.2632,-746.36676,yes,yes
326.58417,75.95083,yes,yes
654.38007,-347.0631,yes,yes
-1329.8118,824.5883,yes,yes
349.6032,1269.1138,yes,yes
-1508.1213,-1296.1018,yes,yes
971.3698,-584.9764,yes,yes
-1356.6531,1229.4397,yes,yes
-2326.9763,-840.3222,yes,yes
-265.68292,119.112946,yes,yes
-176.0716,52.679234,left,yes
-1339.3577,1806.4386,yes,yes
1700.6416,1336.9427,yes,yes
-2462.7307,-610.0189,yes,yes
-1383.4602,496.1369,yes,yes
-197.30548,-136.6314,left,yes
523.23456,-396.40387,yes,yes
-802.92267,-1153.8584,yes,yes
1728.8792,-130.78389,yes,yes
85.33857,791.50696,yes,yes
48.80976,46.55124,yes,yes
-880.95245,436.5841,yes,yes
-710.63165,-1454.938,yes,yes
-563.6136,691.4592,yes,yes
-321.4339,-275.91675,yes,yes
-1242.1204,-1369.9266,yes,yes
1568.7068,794.1151,yes,yes
-486.9588,84.817276,yes,yes
1334.7407,-319.92752,yes,yes
-1238.0725,-1717.5358,yes,yes
-32.359184,-1082.892,yes,yes
-1690.8816,-1273.9952,yes,yes
1285.8809,-1542.215,yes,yes
-1209.9622,1867.4523,yes,yes
-1201.9299,29.381388,yes,yes
1999.7634,-1478.2922,yes,yes
-343.46173,1469.7002,yes,yes
-2487.1042,-1417.8824,yes,yes
928.4477,1179.6676,yes,yes
-686.6805,-1316.9332,yes,yes
1171.7288,1263.3983,yes,yes
-242.11261,-1992.9406,yes,yes
1213.5142,1019.0198,yes,yes
1489.0171,-712.36945,yes,yes
1049.3601,-103.38601,yes,yes
-634.5379,1362.007,yes,yes
-450.89484,97.373344,yes,yes
-178.68634,-157.238,yes,yes
-1803.7771,-1226.6937,yes,yes
2783.4438,999.1525,yes,yes
-2013.612,-66.62113,yes,yes
1311.8765,72.2174,yes,yes
877.29535,1278.0444,yes,yes
-1518.9734,1068.9076,yes,yes
-2165.9514,57.09742,yes,yes
927.1425,138.76538,left,yes
2643.371,-916.61975,yes,yes
254.76825,-1290.6779,yes,yes
-164.45636,1190.1293,yes,yes
529.3481,-885.6446,yes,yes
1207.949,434.40305,yes,yes
2124.5823,1506.7965,yes,yes
-1538.9211,-379.24792,yes,yes
-1928.8123,-491.4474,yes,yes
1506.0408,-536.04865,yes,yes
-1307.9363,35.283657,yes,yes
-241.31183,156.64368,yes,yes
497.14008,289.33884,yes,yes
77.146675,-321.7223,left,yes
1587.7317,-1263.5732,yes,yes
-1480.1296,-1750.9935,yes,yes
1142.8,972.2638,yes,yes
-418.99298,1092.8875,yes,yes
436.09735,-1039.0499,yes,yes
496.51825,-292.2447,yes,yes
1811.7686,-933.06885,left,yes
620.8979,-709.3024,yes,yes
1382.9741,-1302.6403,yes,yes
765.8066,-342.51248,yes,yes
3072.452,88.85554,yes,yes
-1230.157,860.9416,yes,yes
1096.6365,-794.079,yes,yes
-53.25225,-1741.7552,yes,yes
1754.5024,-318.20868,yes,yes
-330.31476,-1915.8352,yes,yes
865.85785,1877.6373,yes,yes
-1084.4802,50.40437,yes,yes
499.74652,1390.589,yes,yes
199.42694,1657.8795,yes,yes
1491.9287,-407.47183,yes,yes
-139.31378,44.379013,right,yes
-1207.1804,1706.2969,yes,yes
1331.7434,-309.25952,yes,yes
-1916.9597,-1290.3586,yes,yes
-26.791803,-818.371,yes,yes
1960.8247,768.65466,yes,yes
387.25653,136.61435,yes,yes
1771.415,-250.80661,yes,yes
-311.4837,-1049.2892,yes,yes
-1959.2708,-1126.2478,yes,yes
396.7365,955.99744,yes,yes
1127.2222,983.82166,yes,yes
557.95087,-117.52564,yes,yes
260.0783,22.276445,yes,yes
375.0324,1925.825,yes,yes
240.39081,-1174.8014,yes,yes
-1803.9119,-1492.9872,left,yes
621.31464,-543.69135,yes,yes
521.8271,-997.72864,yes,yes
959.8737,45.766636,left,yes
242.81073,-823.95984,yes,yes
627.6696,48.274338,yes,yes
-129.95343,1031.7999,yes,yes
307.133,1520.346,yes,yes
123.2414,1729.1038,yes,yes
1392.8013,644.0277,yes,yes
-1348.1941,78.00327,yes,yes
342.63153,919.99475,yes,yes
-1817.9119,15.54397,yes,yes
-454.75763,1181.0417,yes,yes
-1206.7595,1441.193,yes,yes
-1641.428,794.89087,yes,yes
131.2077,704.78766,yes,yes
648.81683,-824.6322,yes,yes
470.31024,309.11804,yes,yes
22.03388,-801.7448,yes,yes
-1055.7175,-1060.8027,yes,yes
837.3708,-611.1194,yes,yes
2323.023,203.1912,yes,yes
96.99824,19.782938,yes,yes
411.45624,1929.9071,yes,yes
1112.6946,-507.13025,yes,yes
-727.4378,-1492.1884,yes,yes
1034.4912,-1023.26587,yes,yes
193.5119,1588.8883,yes,yes
178.00555,-875.9852,yes,yes
1162.2542,915.1837,yes,yes
-1469.2532,1172.8201,yes,yes
359.48114,80.89936,up,yes
209.81366,-1384.9512,yes,yes
-143.25568,1402.812,yes,yes
30.446478,-613.16864,yes,yes
254.33514,159.71605,yes,yes
609.6923,362.84497,yes,yes
515.6054,893.769,yes,yes
-928.6131,1703.8636,yes,yes
874.2331,-1800.4229,yes,yes
-216.4173,376.83994,yes,yes
-561.84503,1231.69,yes,yes
668.30194,918.08685,yes,yes
-1853.1809,-167.4024,left,yes
-2022.6995,-429.50104,yes,yes
4.3815374,-861.22864,yes,yes
921.2348,457.88007,yes,yes
1273.3025,922.4409,yes,yes
-1302.6545,-1543.8213,yes,yes
2094.0916,-1076.4402,yes,yes
2103.5554,602.82184,yes,yes
1836.4165,-274.3958,yes,yes
-2270.4055,951.0387,yes,yes
1892.8262,691.2223,yes,yes
1348.9329,-1028.1772,yes,yes
1233.4275,499.36523,yes,yes
112.5666,-1044.778,yes,yes
-938.16486,-669.1702,yes,yes
-445.93048,1298.274,yes,yes
1604.7932,-535.51416,yes,yes
1021.7546,1683.691,yes,yes
686.0832,1476.7504,yes,yes
157.31561,-900.36163,yes,yes
-160.66876,-1386.9896,yes,yes
-751.54913,-2131.0618,yes,yes
366.10516,223.72017,yes,yes
552.7065,-471.48492,yes,yes
-1204.3464,-0.24529041,left,yes
-10.915338,1748.103,yes,yes
1353.9688,-674.74744,yes,yes
479.70184,464.709,yes,yes
2993.4578,-890.67816,yes,yes
1074.5828,548.7692,yes,yes
243.8825,1862.346,yes,yes
-131.12482,-942.5371,yes,yes
1102.5535,-1102.4954,yes,yes
1044.2427,81.25151,yes,yes
890.5961,-790.0827,yes,yes
-1651.4519,-1841.7458,yes,yes
2817.168,-78.94038,yes,yes
504.46893,106.7937,yes,yes
661.5795,-582.7605,yes,yes
170.10956,69.51719,yes,yes
121.09736,-99.92274,yes,yes
-2039.1809,1672.7451,yes,yes
738.72504,675.8221,yes,yes
510.9167,-280.23776,yes,yes
211.93964,2080.7322,yes,yes
1057.0901,-1029.3594,yes,yes
1031.7622,1116.9374,yes,yes
739.1906,-637.3509,yes,yes
796.73065,1313.6697,yes,yes
118.382515,-439.3297,yes,yes
1281.1677,462.11594,yes,yes
-147.49396,1631.753,yes,yes
82.249214,-1341.623,yes,yes
-866.5496,262.92346,yes,yes
-485.3255,1846.7769,yes,yes
-737.4705,1281.1405,yes,yes
-285.36798,-1751.2214,yes,yes
1926.7849,62.469257,yes,yes
-3285.07,-546.28705,yes,yes
-613.0159,292.6464,yes,yes
1351.0942,320.36496,yes,yes
1024.5972,-260.3153,yes,yes
-1579.9802,911.40015,yes,yes
-1646.2639,-1569.623,yes,yes
-1351.9641,1758.3541,yes,yes
3162.598,430.40463,yes,yes
-345.6053,-501.76758,yes,yes
179.41962,617.9814,yes,yes
1226.0002,-965.43945,yes,yes
149.09344,505.79144,yes,yes
-954.8675,-1055.0969,yes,yes
2072.047,219.59349,yes,yes
174.88104,1461.6996,yes,yes
-968.3182,50.137966,yes,yes
-933.0711,-61.955845,yes,yes
733.0888,-587.4867,yes,yes
1805.1821,-966.3379,yes,yes
-93.4461,-930.85535,yes,yes
-541.08185,1112.7994,yes,yes
1201.3579,-93.98493,yes,yes
-307.1009,-593.1276,yes,yes
-335.0799,-822.65967,yes,yes
-305.68292,123.19654,yes,yes
1169.5466,896.8933,yes,yes
-156.01984,1449.9175,yes,yes
2165.8433,591.8355,yes,yes
2128.607,-124.93079,yes,yes
193.75653,60.479324,yes,yes
-109.93682,-588.4868,yes,yes
-926.21124,-698.54517,yes,yes
22.045599,967.1404,yes,yes
1538.7949,-1638.8403,yes,yes
444.34003,1635.2894,yes,yes
22.1872,72.93842,right,yes
-729.32794,350.69418,yes,yes
497.02753,889.4937,yes,yes
-2009.9368,93.016045,yes,yes
982.8493,1587.4054,yes,yes
1420.9397,-112.6618,yes,yes
-1185.3254,1168.5754,yes,yes
191.6325,783.42737,yes,yes
-146.84894,85.99992,yes,yes
1777.198,107.77916,down,yes
-527.4725,1236.2899,yes,yes
922.53217,-1036.993,yes,yes
52.097847,1659.6873,yes,yes
926.4836,-2142.8054,yes,yes
1780.408,-586.95856,yes,yes
413.16473,-172.31622,yes,yes
-437.27863,95.64699,yes,yes
606.0439,-1546.6692,yes,yes
917.17816,1043.206,yes,yes
2267.1748,665.90594,yes,yes
538.36053,-648.3448,yes,yes
-492.26788,-1141.7113,left,yes
-257.4383,-233.18265,yes,yes
-939.4124,-786.07574,yes,yes
530.62616,1110.486,yes,yes
1034.885,-1198.7823,yes,yes
1268.8384,970.3934,yes,yes
-286.9876,-462.17615,yes,yes
497.26068,-1254.3174,yes,yes
-1882.1746,-233.6287,yes,yes
2697.4702,418.37372,yes,yes
84.12324,1447.4015,yes,yes
1484.1062,-839.1924,yes,yes
-1003.49493,1645.2255,yes,yes
1812.1765,-410.0995,yes,yes
-1215.8357,-88.01038,left,yes
-2038.1023,-1344.4004,yes,yes
2156.2305,-711.5655,yes,yes
1825.1262,843.76373,yes,yes
-39.901665,-264.9083,yes,yes
-1670.5657,-742.16797,yes,yes
598.37006,-1402.2094,yes,yes
-657.513,491.58902,yes,yes
-41.807915,1034.8116,yes,yes
-222.49396,1213.7614,yes,yes
510.80096,-1091.9852,yes,yes
-2213.4954,297.91928,yes,yes
812.07,-983.92175,yes,yes
-276.67365,-1842.8073,yes,yes
104.48798,-918.08685,yes,yes
1003.7924,40.18194,up,yes
-1704.1707,-959.0337,yes,yes
1877.8706,913.01483,yes,yes
-448.91486,-430.83484,yes,yes
-676.9998,-1427.4083,yes,yes
2222.4236,-218.44815,yes,yes
-2413.0198,1389.0535,yes,yes
1763.3877,-186.21344,yes,yes
144.5495,-1389.1458,yes,yes
3231.0752,-623.3638,yes,yes
589.2436,-741.5291,yes,yes
78.36494,-1386.9558,yes,yes
-786.85626,949.4928,yes,yes
506.0551,325.99222,yes,yes
1797.677,-451.82825,yes,yes
-49.395805,-56.674244,yes,yes
875.7126,671.538,yes,yes
211.93964,2080.7322,yes,yes
2133.0378,423.7452,yes,yes
739.1379,935.24646,yes,yes
-764.3118,-2398.525,yes,yes
-343.27716,351.0188,yes,yes
1107.7129,817.8202,stop,yes
-151.58331,-648.5383,yes,yes
296.4626,600.0535,yes,yes
349.18475,686.01263,yes,yes
-1351.7405,-1522.9319,yes,yes
449.81512,2069.7107,yes,yes
568.25433,-329.6083,yes,yes
21.938177,263.13785,yes,yes
-506.3011,-304.02213,yes,yes
1616.0925,-1183.5955,yes,yes
-59.42022,-673.89136,yes,yes
702.83344,1304.378,yes,yes
-1817.9778,770.2202,yes,yes
391.6042,1013.90247,yes,yes
296.6125,700.492,yes,yes
-219.99054,-451.53003,yes,yes
-761.19073,-880.9923,yes,yes
-82.71221,132.53271,yes,yes
-578.12384,-892.957,yes,yes
1812.0374,-453.63812,yes,yes
638.1745,-1363.2506,yes,yes
141.32147,1399.7028,yes,yes
-256.33136,-413.08038,yes,yes
-1644.0461,-527.41675,yes,yes
442.05438,729.57764,yes,yes
1979.4133,54.49605,yes,yes
-123.36944,-1108.531,yes,yes
-1086.6277,-1989.5565,yes,yes
-363.2249,553.3177,stop,yes
773.3027,52.38863,yes,yes
-351.1883,-596.2196,yes,yes
-250.11017,1997.071,yes,yes
1661.9458,-645.7824,yes,yes
-479.4505,-156.18369,yes,yes
3104.816,106.90812,yes,yes
-106.36114,331.8748,yes,yes
-430.94806,1515.361,yes,yes
341.67596,925.9209,yes,yes
623.9716,1163.1207,yes,yes
-783.3177,582.194,yes,yes
270.0368,-1407.1321,yes,yes
1405.1411,-1295.6552,yes,yes
1077.263,-1141.9858,yes,yes
-855.49835,1334.0905,yes,yes
2472.5273,420.19604,yes,yes
-186.5296,-1334.8022,yes,yes
1057.2732,-1305.0581,yes,yes
56.76191,-1300.8284,yes,yes
-802.8328,656.9154,yes,yes
-47.469536,472.9695,yes,yes
-72.915825,-91.97454,yes,yes
-1128.5349,-1778.5752,yes,yes
623.6557,-932.31946,yes,yes
1390.8201,-314.72247,yes,yes
-347.07843,158.51973,yes,yes
-1917.2659,-280.26712,down,yes
2368.1953,491.99442,yes,yes
-136.32843,-1165.3202,yes,yes
488.4594,-95.77499,yes,yes
577.4025,-39.68256,yes,yes
-1008.5252,809.80493,yes,yes
-1154.7825,-501.36676,yes,yes
-129.97101,-932.03845,yes,yes
-1959.2649,1544.6017,yes,yes
-1099.0022,720.0589,yes,yes
-543.5418,613.9654,yes,yes
716.1628,-943.9453,yes,yes
-149.91779,-422.30078,left,yes
-1542.803,1752.3505,yes,yes
3463.9062,94.593346,yes,yes
-330.30597,-750.0509,yes,yes
-761.28253,-993.67773,yes,yes
-1472.4045,-31.020681,down,yes
1252.9336,962.5165,yes,yes
-544.4329,-716.1741,yes,yes
452.81757,-72.99099,yes,yes
-1569.779,-1594.84,yes,yes
-538.41583,-1814.3009,yes,yes
-164.23126,871.3783,yes,yes
278.67743,399.5029,yes,yes
1156.1194,-2225.5073,yes,yes
772.8024,609.9503,yes,yes
-635.81915,43.52919,yes,yes
-12.109185,-549.3195,yes,yes
1107.0076,496.63507,yes,yes
-455.6336,197.3462,yes,yes
-972.36017,148.6446,yes,yes
214.9787,292.67365,yes,yes
1439.0662,-420.57465,left,yes
-1817.7878,-1407.3442,yes,yes
110.45136,-19.758581,yes,yes
961.8039,1178.0441,left,yes
224.1076,-652.2212,yes,yes
1085.7168,956.8024,yes,yes
-935.1341,-1816.5522,yes,yes
1730.9121,-245.5119,yes,yes
1583.8613,1019.4516,yes,yes
438.85516,-324.61133,yes,yes
523.97064,150.41402,yes,yes
-771.8963,-1020.4651,yes,yes
796.96674,1261.0504,yes,yes
-845.8763,43.890232,yes,yes
-1326.9221,-34.616596,yes,yes
-884.99005,619.5532,yes,yes
-1529.0505,-427.55774,down,yes
-693.2098,1754.8862,yes,yes
1198.4199,981.7598,yes,yes
-196.97443,-1213.8027,yes,yes
840.33954,1303.3972,yes,yes
309.97382,818.8877,yes,yes
1084.7834,-330.29123,yes,yes
465.7038,1512.7565,yes,yes
257.1657,1524.9359,yes,yes
371.8459,1365.1198,yes,yes
-1498.9856,-914.5469,yes,yes
-1678.0339,199.16548,yes,yes
828.71356,-737.57135,yes,yes
-979.3626,-942.33105,yes,yes
-359.10382,-1405.1405,yes,yes
414.17548,-1277.398,yes,yes
-1911.8,1839.7781,yes,yes
-870.2054,-211.43506,yes,yes
16.47724,-478.92908,down,yes
988.24774,-378.9166,yes,yes
1844.7947,-265.5058,yes,yes
-1246.425,-678.6235,yes,yes
546.83026,-927.9076,yes,yes
1226.21,-784.22736,yes,yes
-1698.1995,1367.9387,yes,yes
-622.0164,1869.142,yes,yes
-1066.7854,-1339.7642,yes,yes
-1495.2292,138.14606,left,yes
-160.22589,-1.7685448,yes,yes
-479.9261,-657.5982,yes,yes
20.683783,-271.34647,yes,yes
-658.5203,2113.8352,yes,yes
628.883,991.9128,yes,yes
270.6369,-1032.3317,yes,yes
-897.242,-1918.0835,yes,yes
-1131.0476,76.058205,left,yes
-1424.0735,96.20188,up,yes
-664.47394,-326.30548,yes,yes
2069.054,398.40863,yes,yes
-2400.2644,827.41046,yes,yes
-815.9788,1715.864,yes,yes
-351.92853,-2340.1328,yes,yes
-261.44952,1093.1721,yes,yes
-16.374323,850.5935,yes,yes
-844.1927,780.031,yes,yes
865.7702,-515.10474,yes,yes
276.16962,-858.64557,yes,yes
275.2912,-1266.2828,yes,yes
30.925482,-761.2601,yes,yes
168.1706,-171.41153,yes,yes
-2993.0525,32.961475,yes,yes
-113.66436,1640.9647,yes,yes
-67.78936,-9.02944,yes,yes
-1672.5281,76.18486,yes,yes
-446.65265,866.50824,yes,yes
-928.4412,30.75934,yes,yes
561.89716,1139.3883,left,yes
579.17474,62.10364,up,yes
-1935.2024,-1359.9456,yes,yes
2142.9314,-263.71143,yes,yes
1018.7907,449.86365,yes,yes
1891.6484,-389.62314,yes,yes
-429.63165,-570.873,yes,yes
191.97772,78.65809,yes,yes
-984.59503,69.17498,left,yes
1870.8005,-18.341208,yes,yes
260.03973,0.9437431,yes,yes
186.4831,-1826.0675,yes,yes
-666.56036,-1331.5186,yes,yes
-603.0496,-144.51505,yes,yes
284.54315,1161.9303,yes,yes
96.80732,1676.1035,yes,yes
1692.5271,281.82016,yes,yes
-1117.1067,270.7521,yes,yes
-129.034,-62.809284,yes,yes
-679.4261,-1370.6602,yes,yes
-324.39435,1668.8866,yes,yes
-643.4017,-2132.076,yes,yes
271.7458,-1190.4982,yes,yes
-1145.7302,-492.53607,yes,yes
-2579.556,726.4779,yes,yes
336.70282,-66.10941,no,yes
697.6108,-624.7234,yes,yes
2211.327,535.6666,yes,yes
-1388.3435,286.96097,yes,yes
469.12225,1059.5073,yes,yes
-256.05695,1853.9426,yes,yes
-2494.0813,-451.64,yes,yes
-1979.388,828.44476,yes,yes
770.43304,-554.0857,yes,yes
879.6933,63.52933,yes,yes
-135.8133,883.1416,yes,yes
2871.6028,76.36911,yes,yes
1914.2859,-142.06361,yes,yes
-1928.4861,673.5643,yes,yes
-288.7591,-1518.6952,yes,yes
889.59564,-804.8335,yes,yes
2089.4397,85.76648,yes,yes
-984.95734,-384.77072,yes,yes
200.52264,1468.4355,yes,yes
33.646187,-939.3428,yes,yes
-4224.6616,-2071.485,yes,yes
2230.5408,-737.73804,yes,yes
-40.63018,2174.6943,yes,yes
-1194.2029,-1195.1119,yes,yes
142.44843,1973.4829,yes,yes
-4407.4976,-40.948933,up,yes
44.40693,1949.8519,yes,yes
-657.4749,389.62384,yes,yes
257.1657,1524.9359,yes,yes
561.28094,79.87299,up,yes
-1731.0667,36.636967,up,yes
-1128.3376,1407.7666,yes,yes
-77.75518,-873.8942,yes,yes
75.785835,1343.5853,yes,yes
-449.44464,-838.3938,yes,yes
-1632.2742,161.9193,yes,yes
-61.00811,-707.02344,yes,yes
334.5915,-1903.1965,yes,yes
213.60419,-19.298346,yes,yes
1090.3162,82.07693,stop,yes
-364.8636,-868.4062,yes,yes
1505.947,486.09854,yes,yes
-595.5208,831.3723,yes,yes
2105.812,96.94511,yes,yes
452.9333,341.31265,yes,yes
1402.2427,546.0106,yes,yes
579.1579,63.071053,yes,yes
-1867.9597,901.85767,yes,yes
403.97577,601.1853,yes,yes
-2214.7712,-1037.2482,yes,yes
921.04803,-806.17,yes,yes
-1445.7927,-877.3996,yes,yes
2690.357,-214.22223,yes,yes
1275.8765,325.0984,yes,yes
600.861,-418.05157,yes,yes
-186.5296,-1334.8022,yes,yes
-238.32355,63.843006,yes,yes
-1128.8464,829.2844,yes,yes
-63.115532,1831.8279,yes,yes
-4482.2104,-0.9442421,up,yes
297.091,707.25323,yes,yes
-1593.8625,-1533.591,yes,yes
3487.9683,337.02686,right,yes
571.73456,669.4294,yes,yes
914.01996,-631.58594,yes,yes
-1042.0398,1693.4363,yes,yes
-242.88947,732.82697,yes,yes
-1243.638,-1178.3195,yes,yes
2346.5625,115.0699,down,yes
1165.4756,498.8378,yes,yes
-289.17413,1941.9695,yes,yes
-1127.3635,57.309532,yes,yes
-1902.6741,715.81494,yes,yes
772.32904,-472.466,yes,yes
88.14423,1755.9465,yes,yes
2182.7097,1316.3962,yes,yes
1136.2883,-821.13837,yes,yes
2407.8696,-338.12256,yes,yes
714.0466,70.25615,yes,yes
53.981148,118.065445,yes,yes
1215.102,1508.8086,yes,yes
-1045.5496,653.89966,yes,yes
1183.5278,638.11224,yes,yes
-2133.4646,263.81976,down,yes
2827.6375,768.77515,yes,yes
-915.9827,1687.8158,yes,yes
971.6689,853.483,yes,yes
